0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
20.8333333333333,37.5,41.6666666666667,0.206896551724138,0.0689655172413793,0.0689655172413793,0,0.0689655172413793,0.0689655172413793,0,0,0,0.103448275862069,0,0.0689655172413793,0.0344827586206897,0.0344827586206897,0.103448275862069,0.103448275862069,0,0,0.0344827586206897,0.0344827586206897,T
34.6153846153846,30.7692307692308,34.6153846153846,0.176470588235294,0.0294117647058824,0.0588235294117647,0.0294117647058824,0.0882352941176471,0.0588235294117647,0.176470588235294,0,0.117647058823529,0.0294117647058824,0,0.0588235294117647,0.0294117647058824,0.0294117647058824,0.0294117647058824,0.0294117647058824,0,0.0294117647058824,0,0.0294117647058824,T
27.2727272727273,42.4242424242424,30.3030303030303,0.166666666666667,0,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0.125,0.0208333333333333,0.0833333333333333,0.0416666666666667,0.0208333333333333,0.0416666666666667,0.0416666666666667,0,0.0416666666666667,0.0833333333333333,0.0208333333333333,0.0416666666666667,0.0833333333333333,0.0625,T
25,39.2857142857143,35.7142857142857,0.157894736842105,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.105263157894737,0.0263157894736842,0.105263157894737,0.0263157894736842,0.0526315789473684,0.131578947368421,0,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0263157894736842,0,0,0,0.0526315789473684,0.0526315789473684,T
25,42.3076923076923,32.6923076923077,0.125,0.0625,0.046875,0,0.046875,0.015625,0.109375,0.015625,0.046875,0.078125,0.109375,0.03125,0.0625,0.03125,0.0625,0.046875,0.015625,0.03125,0.046875,0.015625,T
27.2727272727273,30.3030303030303,42.4242424242424,0.162162162162162,0.027027027027027,0,0,0.108108108108108,0.0540540540540541,0.0540540540540541,0.027027027027027,0.027027027027027,0.0540540540540541,0.027027027027027,0.108108108108108,0.135135135135135,0,0.027027027027027,0.0810810810810811,0,0,0.0810810810810811,0.027027027027027,T
22.9166666666667,43.75,33.3333333333333,0.156862745098039,0.0392156862745098,0.0588235294117647,0,0.0588235294117647,0.0196078431372549,0.0784313725490196,0.0392156862745098,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.0588235294117647,0.117647058823529,0.0392156862745098,0,0.0588235294117647,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0392156862745098,T
20.3703703703704,50,29.6296296296296,0.103896103896104,0.038961038961039,0.051948051948052,0.025974025974026,0.0649350649350649,0.012987012987013,0.0909090909090909,0.012987012987013,0.012987012987013,0.103896103896104,0.0909090909090909,0.051948051948052,0.051948051948052,0.012987012987013,0.0649350649350649,0.051948051948052,0.012987012987013,0.025974025974026,0.051948051948052,0.0649350649350649,T
20.8333333333333,58.3333333333333,20.8333333333333,0.2,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0,0.1,0,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.1,0.0666666666666667,0,0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0.1,T
27.5862068965517,37.9310344827586,34.4827586206897,0.162162162162162,0.0540540540540541,0,0.0540540540540541,0.0540540540540541,0.0540540540540541,0.108108108108108,0.0540540540540541,0.027027027027027,0.162162162162162,0.027027027027027,0.0540540540540541,0.0540540540540541,0,0.027027027027027,0.027027027027027,0.027027027027027,0,0.0540540540540541,0,T
30.6122448979592,34.6938775510204,34.6938775510204,0.16,0,0.06,0,0.02,0.06,0.06,0.04,0.04,0.08,0.02,0.06,0.1,0.08,0.04,0.06,0.06,0.02,0.04,0,T
25,39.2857142857143,35.7142857142857,0.157894736842105,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0526315789473684,0.0263157894736842,0.131578947368421,0.0263157894736842,0.0263157894736842,0.184210526315789,0,0.0263157894736842,0.0526315789473684,0.0263157894736842,0.0526315789473684,0,0,0.0263157894736842,0.0263157894736842,0.0526315789473684,T
22.2222222222222,44.4444444444444,33.3333333333333,0.181818181818182,0.0545454545454545,0.0727272727272727,0,0.0181818181818182,0.0545454545454545,0.109090909090909,0,0.0363636363636364,0.109090909090909,0.0363636363636364,0.0545454545454545,0.0545454545454545,0.0181818181818182,0.0181818181818182,0.0727272727272727,0,0.0363636363636364,0.0545454545454545,0.0181818181818182,T
17.2413793103448,34.4827586206897,48.2758620689655,0.171428571428571,0,0.0285714285714286,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0571428571428571,0.171428571428571,0.0571428571428571,0.0285714285714286,0.0857142857142857,0.0285714285714286,0,0.0571428571428571,0,0,0.0857142857142857,0.0285714285714286,T
18.9189189189189,48.6486486486486,32.4324324324324,0.2,0,0.1,0.025,0.025,0,0.075,0.05,0.075,0.075,0.05,0.05,0.05,0.025,0.05,0.025,0.025,0.05,0.05,0,T
13.3333333333333,33.3333333333333,53.3333333333333,0.181818181818182,0,0,0,0.0303030303030303,0,0.0606060606060606,0,0.121212121212121,0.212121212121212,0,0.0303030303030303,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.0606060606060606,0,0.0909090909090909,0.0303030303030303,0.0303030303030303,T
29.4117647058824,41.1764705882353,29.4117647058824,0.222222222222222,0,0.0277777777777778,0.0833333333333333,0.0555555555555556,0.0555555555555556,0.138888888888889,0.0277777777777778,0.0833333333333333,0.0833333333333333,0.0277777777777778,0,0,0.0277777777777778,0.0833333333333333,0,0,0.0277777777777778,0.0555555555555556,0,T
34.2105263157895,44.7368421052632,21.0526315789474,0.136363636363636,0.0454545454545455,0,0,0.0681818181818182,0.0681818181818182,0.113636363636364,0.0454545454545455,0.136363636363636,0,0.113636363636364,0.0909090909090909,0.0227272727272727,0,0,0,0,0.0681818181818182,0.0681818181818182,0.0227272727272727,T
19.3548387096774,41.9354838709677,38.7096774193548,0.1875,0.03125,0,0.03125,0.125,0,0.09375,0,0.03125,0.0625,0.09375,0.0625,0.0625,0,0.0625,0.03125,0.03125,0,0.0625,0.03125,T
37.9310344827586,37.9310344827586,24.1379310344828,0.193548387096774,0.032258064516129,0,0,0,0.032258064516129,0.0645161290322581,0,0.0645161290322581,0.0645161290322581,0,0.129032258064516,0.032258064516129,0.0645161290322581,0.032258064516129,0.0645161290322581,0.0645161290322581,0.032258064516129,0.0967741935483871,0.032258064516129,T
18.5185185185185,51.8518518518519,29.6296296296296,0.119402985074627,0.0298507462686567,0.0597014925373134,0,0.0298507462686567,0.0447761194029851,0.104477611940299,0.0149253731343284,0.0298507462686567,0.104477611940299,0.104477611940299,0.0149253731343284,0.0447761194029851,0.0149253731343284,0.0447761194029851,0.0597014925373134,0.0298507462686567,0.0895522388059701,0.0298507462686567,0.0149253731343284,T
17.3076923076923,46.1538461538462,36.5384615384615,0.125,0.078125,0.0625,0,0.0625,0.015625,0.09375,0,0.046875,0.078125,0.078125,0.015625,0.09375,0.03125,0.046875,0.046875,0.03125,0.03125,0.015625,0.046875,T
33.3333333333333,48.4848484848485,18.1818181818182,0.157894736842105,0.0263157894736842,0.105263157894737,0,0.0526315789473684,0.0526315789473684,0.157894736842105,0.0263157894736842,0.0526315789473684,0.0526315789473684,0.0789473684210526,0.105263157894737,0.0789473684210526,0,0,0,0,0,0,0.0526315789473684,T
26.6666666666667,46.6666666666667,26.6666666666667,0.216216216216216,0.027027027027027,0.135135135135135,0,0.108108108108108,0,0.0810810810810811,0,0.0540540540540541,0.0540540540540541,0.027027027027027,0.0810810810810811,0.027027027027027,0,0.0540540540540541,0.0540540540540541,0,0,0.0540540540540541,0.027027027027027,T
23.0769230769231,48.0769230769231,28.8461538461538,0.125,0.0625,0.046875,0,0.0625,0,0.125,0.015625,0.03125,0.046875,0.0625,0.03125,0.046875,0.015625,0.109375,0.03125,0.046875,0.03125,0.0625,0.046875,T
16.1290322580645,45.1612903225806,38.7096774193548,0.216216216216216,0.027027027027027,0,0,0.0810810810810811,0.027027027027027,0.0540540540540541,0.027027027027027,0.0810810810810811,0.027027027027027,0.0540540540540541,0.027027027027027,0.108108108108108,0.027027027027027,0.0540540540540541,0.108108108108108,0.027027027027027,0,0,0.027027027027027,T
20.8333333333333,54.1666666666667,25,0.2,0.0333333333333333,0.0333333333333333,0,0,0,0.1,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0.166666666666667,0.0333333333333333,0.0666666666666667,0.1,0.0333333333333333,0,T
26.0869565217391,43.4782608695652,30.4347826086957,0.2,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0,0.133333333333333,0,0.1,0.0333333333333333,0.0333333333333333,0.166666666666667,0,0,0.0333333333333333,0.0333333333333333,0,0.0333333333333333,0,0.0333333333333333,T
20.8333333333333,54.1666666666667,25,0.230769230769231,0.0769230769230769,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0769230769230769,0.0384615384615385,0,0.0384615384615385,0,0.0384615384615385,0,0,0.115384615384615,0.0384615384615385,0.0384615384615385,0.0769230769230769,0.0384615384615385,0.0384615384615385,T
33.3333333333333,42.5925925925926,24.0740740740741,0.117647058823529,0.0735294117647059,0.0441176470588235,0,0.0441176470588235,0.0147058823529412,0.161764705882353,0.0294117647058824,0.0147058823529412,0.0588235294117647,0.0294117647058824,0.0588235294117647,0.0441176470588235,0.0588235294117647,0.0441176470588235,0.0588235294117647,0.0147058823529412,0.0441176470588235,0.0294117647058824,0.0441176470588235,T
31.4285714285714,40,28.5714285714286,0.205128205128205,0,0,0,0.0512820512820513,0.0256410256410256,0.205128205128205,0.0256410256410256,0.128205128205128,0.0256410256410256,0.0769230769230769,0.0256410256410256,0.0512820512820513,0.0769230769230769,0,0,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0256410256410256,T
34.375,40.625,25,0.15,0.025,0.025,0.025,0.05,0.05,0.1,0.025,0.025,0.025,0.1,0.1,0.025,0,0.025,0.125,0,0.025,0.075,0.025,T
20,56,24,0.222222222222222,0.0740740740740741,0,0.037037037037037,0,0.0740740740740741,0.0740740740740741,0,0,0.037037037037037,0.037037037037037,0.037037037037037,0.0740740740740741,0,0.0740740740740741,0.037037037037037,0.037037037037037,0.111111111111111,0.037037037037037,0.037037037037037,T
28,44,28,0.24,0,0.12,0,0.04,0,0.12,0,0.08,0.12,0.04,0.12,0.04,0,0,0,0,0,0.04,0.04,T
22.2222222222222,59.2592592592593,18.5185185185185,0.181818181818182,0.0606060606060606,0.0606060606060606,0,0.0606060606060606,0,0.121212121212121,0.0303030303030303,0,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.0303030303030303,0,0.0909090909090909,0,0,0.121212121212121,0,0.0606060606060606,T
26.9230769230769,38.4615384615385,34.6153846153846,0.133333333333333,0.0666666666666667,0.0222222222222222,0,0.0444444444444444,0,0.2,0.0222222222222222,0.0666666666666667,0.0222222222222222,0,0.111111111111111,0.0444444444444444,0,0.0222222222222222,0.0222222222222222,0,0.155555555555556,0.0222222222222222,0.0444444444444444,T
28.8888888888889,35.5555555555556,35.5555555555556,0.170212765957447,0.0212765957446809,0.0425531914893617,0.0212765957446809,0.0425531914893617,0.0851063829787234,0.148936170212766,0.0425531914893617,0.127659574468085,0.0851063829787234,0,0.0425531914893617,0.0638297872340425,0,0.0212765957446809,0.0212765957446809,0.0212765957446809,0,0,0.0425531914893617,T
24.4444444444444,37.7777777777778,37.7777777777778,0.170212765957447,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.148936170212766,0.0212765957446809,0.170212765957447,0.0638297872340425,0,0.0425531914893617,0.0638297872340425,0,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0,0.0212765957446809,T
